iter	MAE
5895	445344.4355
5896	445330.6495
5897	445328.4343
5898	445314.4508
5899	445302.3715
5900	445301.2129
5901	445293.7024
5902	445290.9831
5903	445284.7801
5904	445265.4431
5905	445259.5114
5906	445259.1495
5907	445238.0731
5908	445218.2884
5909	445202.3449
5910	445185.5905
5911	445161.2167
5912	445146.1908
5913	445142.047
5914	445126.3218
5915	445123.2336
5916	445093.1623
5917	445079.68
5918	445065.3955
5919	445049.0385
5920	445044.8146
5921	445035.9324
5922	445029.6877
5923	445021.0214
5924	445018.8929
5925	445013.9917
5926	445009.3889
5927	444997.1803
5928	444984.5997
5929	444972.425
5930	444964.6551
5931	444962.8521
5932	444958.0949
5933	444956.0751
5934	444938.4703
5935	444925.2815
5936	444901.8542
5937	444890.6053
5938	444886.315
5939	444882.7941
5940	444880.8959
5941	444871.428
5942	444863.1515
5943	444850.7966
5944	444845.0908
5945	444835.0392
5946	444829.8785
5947	444829.7695
5948	444820.146
5949	444786.6535
5950	444783.4303
5951	444782.812
5952	444777.353
5953	444771.6225
5954	444762.4771
5955	444747.4987
5956	444741.6212
5957	444736.1317
5958	444732.8041
5959	444716.0383
5960	444712.4724
5961	444701.9913
5962	444695.5635
5963	444689.9045
5964	444681.5584
5965	444677.3629
5966	444662.527
5967	444654.2787
5968	444651.773
5969	444626.5709
5970	444623.8482
5971	444623.7517
5972	444616.5168
5973	444604.7886
5974	444595.3386
5975	444588.6601
5976	444583.7168
5977	444582.5475
5978	444553.283
5979	444547.0906
5980	444530.5049
5981	444522.836
5982	444511.84
5983	444502.6625
5984	444498.5608
5985	444479.8576
5986	444479.3597
5987	444474.1364
5988	444470.5722
5989	444444.4556
5990	444424.3228
5991	444413.5729
5992	444405.7911
5993	444381.6128
5994	444379.367
5995	444363.9006
5996	444356.6117
5997	444341.609
5998	444332.4525
5999	444324.2731
6000	444317.6854
6001	444315.4237
6002	444292.9712
6003	444292.6126
6004	444287.3981
6005	444273.3866
6006	444257.1931
6007	444223.02
6008	444212.8229
6009	444211.8438
6010	444206.8053
6011	444198.2871
6012	444195.468
6013	444191.2247
6014	444179.0166
6015	444165.0767
6016	444154.8463
6017	444147.1958
6018	444142.0042
6019	444136.1393
6020	444130.0919
6021	444114.3246
6022	444111.88
6023	444110.4992
6024	444075.5457
6025	444063.5384
6026	444059.5277
6027	444052.9672
6028	444033.3206
6029	444030.7567
6030	444019.5732
6031	444012.6989
6032	444012.2132
6033	444007.9606
6034	443991.8984
6035	443986.7892
6036	443977.747
6037	443967.8808
6038	443952.8449
6039	443934.9576
6040	443926.6568
6041	443913.5347
6042	443911.3501
6043	443894.2266
6044	443893.0124
6045	443885.2529
6046	443881.7238
6047	443876.6042
6048	443869.8364
6049	443863.4578
6050	443857.8556
6051	443838.1097
6052	443828.5972
6053	443827.4953
6054	443815.7237
6055	443815.3261
6056	443810.3328
6057	443805.8961
6058	443795.636
6059	443792.938
6060	443781.9449
6061	443775.3522
6062	443774.5299
6063	443770.0169
6064	443762.5574
6065	443761.0309
6066	443743.6333
6067	443723.2679
6068	443721.8558
6069	443720.7471
6070	443713.6318
6071	443704.5836
6072	443697.7055
6073	443694.7863
6074	443673.1138
6075	443671.7873
6076	443659.4993
6077	443644.6128
6078	443628.8575
6079	443620.0591
6080	443607.1664
6081	443600.2964
6082	443590.3845
6083	443581.1171
6084	443578.0288
6085	443568.8456
6086	443552.7288
6087	443536.8991
6088	443529.471
6089	443526.9086
6090	443515.2918
6091	443507.5854
6092	443500.721
6093	443496.6962
6094	443493.7803
6095	443479.1743
6096	443458.7087
6097	443455.6302
6098	443447.2091
6099	443442.3758
6100	443436.3756
6101	443427.3639
6102	443426.1026
6103	443420.471
6104	443417.4692
6105	443402.3362
6106	443401.7799
6107	443382.4651
6108	443367.3939
6109	443355.148
6110	443346.7671
6111	443343.5376
6112	443329.8105
6113	443310.5909
6114	443289.1904
6115	443269.8524
6116	443268.4026
6117	443250.8269
6118	443236.6206
6119	443221.1798
6120	443216.6292
6121	443215.4227
6122	443206.4198
6123	443198.3366
6124	443197.6082
6125	443196.9956
6126	443179.8662
6127	443164.4451
6128	443162.3269
6129	443155.3376
6130	443154.5092
6131	443144.1737
6132	443140.3029
6133	443138.042
6134	443129.1328
6135	443126.7241
6136	443099.4336
6137	443096.0738
6138	443090.2646
6139	443081.686
6140	443068.5
6141	443055.2661
6142	443044.9661
6143	443035.0021
6144	443028.135
6145	443018.9194
6146	443009.8793
6147	442996.5726
6148	442995.4648
6149	442993.5821
6150	442983.1601
6151	442968.2847
6152	442967.0495
6153	442963.2197
6154	442957.2914
6155	442955.7467
6156	442952.5849
6157	442941.7813
6158	442931.8525
6159	442908.9928
6160	442899.6393
6161	442888.2551
6162	442877.2573
6163	442865.3055
6164	442854.966
6165	442850.0581
6166	442844.5752
6167	442822.0073
6168	442811.3429
6169	442799.7362
6170	442796.9054
6171	442782.1296
6172	442775.2796
6173	442770.674
6174	442766.4487
6175	442759.5944
6176	442753.7475
6177	442741.5415
6178	442735.0533
6179	442728.7134
6180	442726.1929
6181	442723.4011
6182	442718.3532
6183	442713.374
6184	442708.7406
6185	442701.1293
6186	442691.5206
6187	442683.1191
6188	442679.9326
6189	442669.5502
6190	442668.0034
6191	442632.7043
6192	442631.378
6193	442630.6459
6194	442625.0018
6195	442613.1989
6196	442612.0564
6197	442596.0299
6198	442590.5944
6199	442580.3611
6200	442577.5191
6201	442573.3808
6202	442551.3737
6203	442547.4986
6204	442547.3594
6205	442538.5828
6206	442530.9302
6207	442527.0883
6208	442524.1702
6209	442518.7332
6210	442505.4181
6211	442480.5397
6212	442465.0563
6213	442462.7611
6214	442449.9508
6215	442449.7389
6216	442429.7198
6217	442419.4952
6218	442409.3957
6219	442398.1752
6220	442397.606
6221	442393.2548
6222	442390.9787
6223	442389.8791
6224	442377.874
6225	442367.5118
6226	442337.0051
6227	442321.8292
6228	442319.7734
6229	442306.9243
6230	442292.9337
6231	442291.0959
6232	442285.4602
6233	442283.4632
6234	442275.0102
6235	442270.2402
6236	442264.6409
6237	442256.2611
6238	442253.8773
6239	442248.21
6240	442233.2731
6241	442227.3783
6242	442220.3994
6243	442213.9972
6244	442200.9596
6245	442184.3326
6246	442183.1634
6247	442182.5142
6248	442175.4646
6249	442162.1956
6250	442154.1927
6251	442151.9889
6252	442136.3547
6253	442115.279
6254	442113.2857
6255	442110.0917
6256	442095.9101
6257	442084.2422
6258	442076.858
6259	442075.8733
6260	442059.3119
6261	442039.4768
6262	442038.4744
6263	442029.9577
6264	442020.7813
6265	442017.0332
6266	442004.349
6267	442001.5207
6268	441998.3319
6269	441987.4463
6270	441979.0164
6271	441974.7282
6272	441962.6403
6273	441957.5778
6274	441946.0583
6275	441933.8742
6276	441926.7307
6277	441922.9279
6278	441915.0102
6279	441901.0595
6280	441895.5467
6281	441891.6925
6282	441888.6477
6283	441886.0622
6284	441877.6266
6285	441872.7574
6286	441863.8215
6287	441847.6664
6288	441841.6876
6289	441837.2824
6290	441828.8949
6291	441806.4285
6292	441797.4249
6293	441793.6689
6294	441787.8282
6295	441782.2349
6296	441777.5434
6297	441768.2171
6298	441764.296
6299	441742.8045
6300	441732.8662
6301	441726.3668
6302	441712.1303
6303	441711.4343
6304	441705.0883
6305	441703.9652
6306	441700.9068
6307	441685.978
6308	441678.9482
6309	441671.3861
6310	441667.4484
6311	441659.0904
6312	441637.2289
6313	441635.9272
6314	441610.075
6315	441606.4997
6316	441601.7346
6317	441579.1625
6318	441573.1911
6319	441564.4929
6320	441560.8111
6321	441547.4436
6322	441538.8402
6323	441526.4958
6324	441519.9683
6325	441509.1739
6326	441496.1948
6327	441492.2817
6328	441484.3941
6329	441478.5552
6330	441469.2301
6331	441462.1169
6332	441441.1464
6333	441434.1507
6334	441422.7281
6335	441416.782
6336	441412.5329
6337	441409.3251
6338	441408.3097
6339	441400.0058
6340	441393.7385
6341	441392.2267
6342	441383.2493
6343	441369.3523
6344	441355.946
6345	441353.8965
6346	441323.2307
6347	441316.6156
6348	441308.917
6349	441297.2947
6350	441292.7952
6351	441287.1747
6352	441285.5829
6353	441276.0223
6354	441259.8294
6355	441247.7738
6356	441241.1605
6357	441238.0402
6358	441221.1768
6359	441212.7889
6360	441204.4386
6361	441188.0317
6362	441182.7359
6363	441176.2615
6364	441174.2944
6365	441173.3918
6366	441167.7172
6367	441158.8608
6368	441155.7316
6369	441155.1377
6370	441154.3839
6371	441147.155
6372	441146.0298
6373	441134.1988
6374	441123.5435
6375	441118.7015
6376	441116.131
6377	441110.7717
6378	441104.6966
6379	441084.5894
6380	441070.0548
6381	441050.8604
6382	441038.141
6383	441036.9107
6384	441032.9203
6385	441032.1257
6386	441024.7343
6387	441018.8455
6388	441009.3231
6389	441008.9478
6390	441000.5444
6391	440995.6243
6392	440994.31
6393	440992.0209
6394	440979.8941
6395	440979.414
6396	440969.0143
6397	440966.7353
6398	440964.8204
6399	440964.59
6400	440956.8374
6401	440945.0905
6402	440937.9396
6403	440936.1004
6404	440923.244
6405	440919.0185
6406	440902.0216
6407	440895.3441
6408	440886.8792
6409	440874.5179
6410	440874.0692
6411	440858.5277
6412	440851.5572
6413	440850.444
6414	440843.0158
6415	440842.0889
6416	440826.5678
6417	440817.5915
6418	440808.4249
6419	440781.6024
6420	440777.1229
6421	440775.4124
6422	440770.8472
6423	440752.3973
6424	440746.1122
6425	440740.0271
6426	440727.2734
6427	440721.2067
6428	440706.2279
6429	440704.6904
6430	440695.7588
6431	440687.2783
6432	440680.2742
6433	440651.3573
6434	440649.3525
6435	440645.6741
6436	440640.676
6437	440637.7636
6438	440634.1975
6439	440626.4074
6440	440614.8413
6441	440614.2526
6442	440602.524
6443	440596.9184
6444	440591.5839
6445	440577.4325
6446	440575.9166
6447	440569.811
6448	440567.5769
6449	440563.9143
6450	440552.2983
6451	440552.0114
6452	440537.5841
6453	440530.5878
6454	440528.7244
6455	440522.8517
6456	440521.0804
6457	440515.1511
6458	440505.3499
6459	440504.5829
6460	440503.6731
6461	440495.5957
6462	440482.238
6463	440474.7197
6464	440467.8874
6465	440454.2393
6466	440446.4662
6467	440423.5954
6468	440422.6817
6469	440413.8594
6470	440403.1565
6471	440400.5437
6472	440392.2735
6473	440381.3948
6474	440375.0052
6475	440357.6737
6476	440340.0464
6477	440338.8511
6478	440319.1629
6479	440311.7853
6480	440303.4193
6481	440297.6582
6482	440295.6859
6483	440292.0503
6484	440274.0557
6485	440273.0336
6486	440269.8719
6487	440266.7459
6488	440256.3115
6489	440237.4518
6490	440235.2252
6491	440229.6709
6492	440222.7077
6493	440211.245
6494	440210.7731
6495	440208.9827
6496	440194.2697
6497	440188.6843
6498	440181.8818
6499	440179.2433
6500	440178.6559
6501	440176.6898
6502	440169.3592
6503	440164.5064
6504	440161.4571
6505	440155.5757
6506	440153.3254
6507	440141.1953
6508	440131.5493
6509	440123.8679
6510	440114.3204
6511	440111.3737
6512	440103.1745
6513	440092.192
6514	440087.9707
6515	440083.2039
6516	440079.8843
6517	440074.7821
6518	440069.3552
6519	440068.1159
6520	440062.0293
6521	440053.8619
6522	440051.9692
6523	440022.6202
6524	440018.2629
6525	440000.4003
6526	439996.8928
6527	439988.6993
6528	439988.1356
6529	439986.1886
6530	439985.1555
6531	439975.4725
6532	439970.744
6533	439969.0877
6534	439964.5572
6535	439960.3381
6536	439958.0728
6537	439955.5458
6538	439946.7051
6539	439918.4749
6540	439913.3873
6541	439901.076
6542	439888.9896
6543	439885.8439
6544	439873.1865
6545	439871.9958
6546	439866.0501
6547	439860.7719
6548	439846.6634
6549	439840.7323
6550	439831.4482
6551	439830.6469
6552	439829.5903
6553	439815.1062
6554	439810.5487
6555	439806.8651
6556	439803.2362
6557	439795.9533
6558	439778.8637
6559	439774.0882
6560	439766.6868
6561	439762.7472
6562	439759.8965
6563	439756.293
6564	439756.0666
6565	439747.8685
6566	439746.9582
6567	439745.7629
6568	439739.3201
6569	439738.244
6570	439737.3088
6571	439731.623
6572	439728.4481
6573	439713.9619
6574	439704.994
6575	439700.8124
6576	439689.2421
6577	439686.2929
6578	439679.9579
6579	439671.4273
6580	439668.4222
6581	439657.6522
6582	439656.5654
6583	439651.9399
6584	439631.9984
6585	439628.5547
6586	439625.5437
6587	439623.0811
6588	439614.2783
6589	439589.0912
6590	439579.964
6591	439574.7319
6592	439566.4183
6593	439563.0983
6594	439544.036
6595	439543.0895
6596	439533.1171
6597	439530.1559
6598	439520.5377
6599	439512.3769
6600	439505.1153
6601	439496.0174
6602	439484.6144
6603	439477.5712
6604	439475.877
6605	439468.6994
6606	439460.3951
6607	439457.3978
6608	439434.3383
6609	439429.089
6610	439425.2258
6611	439421.3514
6612	439412.4929
6613	439408.5996
6614	439397.688
6615	439393.5693
6616	439387.5425
6617	439382.0013
6618	439376.2943
6619	439368.9075
6620	439349.2874
6621	439344.6497
6622	439340.1515
6623	439334.7049
6624	439330.375
6625	439328.7438
6626	439314.2763
6627	439313.5506
6628	439299.4502
6629	439291.3779
6630	439278.6536
6631	439271.1431
6632	439257.7912
6633	439249.9631
6634	439248.6882
6635	439243.3032
6636	439241.4758
6637	439239.1087
6638	439221.6437
6639	439211.6768
6640	439210.9294
6641	439201.9877
6642	439200.0786
6643	439179.3025
6644	439175.4394
6645	439168.0562
6646	439159.9657
6647	439146.7244
6648	439145.6633
6649	439109.8527
6650	439104.1926
6651	439104.0184
6652	439101.2441
6653	439090.2902
6654	439082.8426
6655	439070.992
6656	439067.5546
6657	439061.1053
6658	439053.4195
6659	439042.9564
6660	439036.6569
6661	439036.4026
6662	439018.6878
6663	439014.4398
6664	439008.0431
6665	439006.5368
6666	438988.7056
6667	438964.3751
6668	438960.2242
6669	438954.6641
6670	438951.7933
6671	438949.5217
6672	438931.0053
6673	438929.4018
6674	438923.4913
6675	438916.5946
6676	438899.6689
6677	438888.31
6678	438875.5192
6679	438853.7211
6680	438835.681
6681	438823.6315
6682	438823.4115
6683	438815.8678
6684	438815.7362
6685	438803.1605
6686	438802.7999
6687	438797.352
6688	438791.9485
6689	438782.2123
6690	438781.5121
6691	438779.4398
6692	438779.2674
6693	438771.2675
6694	438765.5421
6695	438765.0974
6696	438763.7277
6697	438754.7391
6698	438743.553
6699	438738.3851
6700	438734.6662
6701	438728.7281
6702	438703.6487
6703	438702.891
6704	438702.319
6705	438700.1194
6706	438697.3507
6707	438682.4033
6708	438682.1117
6709	438679.9751
6710	438675.646
6711	438665.2863
6712	438664.6425
6713	438659.5887
6714	438649.1952
6715	438635.2466
6716	438633.6009
6717	438623.6789
6718	438612.7232
6719	438589.8128
6720	438573.7799
6721	438566.2694
6722	438564.2875
6723	438551.3667
6724	438547.7683
6725	438539.9692
6726	438526.815
6727	438518.2868
6728	438515.3919
6729	438513.691
6730	438513.0574
6731	438509.941
6732	438503.8558
6733	438502.6233
6734	438495.092
6735	438489.0665
6736	438478.6691
6737	438469.2908
6738	438464.9459
6739	438458.1922
6740	438456.6497
6741	438449.277
6742	438449.0725
6743	438446.7184
6744	438433.8254
6745	438431.5923
6746	438424.6542
6747	438412.641
6748	438403.8752
6749	438399.6508
6750	438391.7598
6751	438383.2779
6752	438373.2183
6753	438368.0145
6754	438362.5827
6755	438352.8335
6756	438345.1035
6757	438327.1261
6758	438322.0716
6759	438316.3282
6760	438310.4145
6761	438307.6713
6762	438297.28
6763	438289.4414
6764	438286.8314
6765	438282.1248
6766	438278.776
6767	438257.3766
6768	438256.4488
6769	438240.0298
6770	438235.5149
6771	438227.1826
6772	438215.7282
6773	438212.9262
6774	438193.1136
6775	438185.484
6776	438155.3191
6777	438145.6491
6778	438145.468
6779	438137.4337
6780	438130.4445
6781	438101.1971
6782	438096.5212
6783	438087.6261
6784	438078.0328
6785	438072.3691
6786	438069.1721
6787	438059.3861
6788	438045.6326
6789	438044.3639
6790	438034.6186
6791	438027.1963
6792	438019.6319
6793	438018.3813
6794	438005.6193
6795	437995.9605
6796	437984.9121
6797	437973.7579
6798	437963.6218
6799	437959.0061
6800	437955.6294
6801	437951.0231
6802	437944.0179
6803	437931.9902
6804	437920.4782
6805	437913.1006
6806	437905.5503
6807	437892.9012
6808	437879.8712
6809	437874.6483
6810	437870.6015
6811	437866.2186
6812	437851.9603
6813	437842.2114
6814	437838.0163
6815	437833.7861
6816	437832.3088
6817	437819.308
6818	437815.7761
6819	437813.1285
6820	437808.5356
6821	437806.8776
6822	437806.5956
6823	437805.1912
6824	437782.5715
6825	437778.161
6826	437777.8591
6827	437774.8293
6828	437763.7545
6829	437762.2559
6830	437760.3735
6831	437758.3117
6832	437748.0059
6833	437738.6801
6834	437728.8049
6835	437716.5996
6836	437708.1889
6837	437707.7421
6838	437707.691
6839	437700.5597
6840	437660.1444
6841	437645.4175
6842	437643.6929
6843	437638.9142
6844	437636.3647
6845	437628.3308
6846	437624.2941
6847	437624.1531
6848	437609.9993
6849	437605.2162
6850	437603.4733
6851	437580.6149
6852	437575.1264
6853	437574.6006
6854	437543.0411
6855	437541.5995
6856	437536.495
6857	437532.8222
6858	437513.81
6859	437510.3592
6860	437504.9614
6861	437503.6161
6862	437497.7232
6863	437497.4656
6864	437482.2013
6865	437480.1466
6866	437471.6443
6867	437471.0659
6868	437464.5468
6869	437461.0469
6870	437444.1652
6871	437440.7917
6872	437440.2708
6873	437432.7397
6874	437424.4453
6875	437398.9724
6876	437386.1697
6877	437385.5752
6878	437377.1238
6879	437374.1166
6880	437371.954
6881	437360.6629
6882	437342.5576
6883	437338.4381
6884	437329.2987
6885	437307.7391
6886	437306.6781
6887	437292.3595
6888	437285.3825
6889	437279.8052
6890	437276.283
6891	437273.4636
6892	437265.0417
6893	437262.1528
6894	437262.0849
6895	437260.6467
6896	437255.7245
6897	437203.8018
6898	437188.0459
6899	437186.2183
6900	437181.9228
6901	437161.0973
6902	437156.779
6903	437154.6229
6904	437147.4761
6905	437121.5274
6906	437094.8544
6907	437089.8146
6908	437087.3117
6909	437081.6677
6910	437057.7404
6911	437052.5147
6912	437033.2984
6913	437026.8488
6914	437020.7371
6915	437004.317
6916	437000.7334
6917	436995.5262
6918	436984.9045
6919	436975.2093
6920	436961.6456
6921	436959.2797
6922	436954.2853
6923	436952.8984
6924	436943.5947
6925	436942.8035
6926	436941.7657
6927	436932.6876
6928	436923.3135
6929	436911.3602
6930	436904.6694
6931	436892.0495
6932	436891.6473
6933	436874.8402
6934	436867.7234
6935	436864.0592
6936	436847.1489
6937	436828.1792
6938	436821.1649
6939	436812.777
6940	436804.7621
6941	436792.0381
6942	436786.3632
6943	436779.9052
6944	436779.4494
6945	436759.9439
6946	436740.6332
6947	436740.2091
6948	436730.8741
6949	436714.6805
6950	436706.1848
6951	436691.851
6952	436681.3857
6953	436671.817
6954	436669.0433
6955	436655.0479
6956	436649.1562
6957	436643.7807
6958	436635.6269
6959	436633.1316
6960	436630.1515
6961	436629.3243
6962	436622.4491
6963	436622.2223
6964	436618.0948
6965	436604.728
6966	436599.8431
6967	436594.0269
6968	436593.6279
6969	436582.3664
6970	436570.8821
6971	436566.0423
6972	436539.8618
6973	436535.745
6974	436509.3412
6975	436495.1274
6976	436486.6622
6977	436477.9964
6978	436466.6658
6979	436465.7478
6980	436455.2809
6981	436449.7751
6982	436439.4361
6983	436429.833
6984	436412.0372
6985	436405.1506
6986	436402.9014
6987	436402.7358
6988	436401.151
6989	436394.5073
6990	436387.0627
6991	436386.0231
6992	436376.2847
6993	436368.3159
6994	436360.5071
6995	436359.0074
6996	436351.2818
6997	436343.2444
6998	436339.8013
6999	436332.5105
7000	436325.3396
7001	436324.0896
7002	436306.3347
7003	436301.5168
7004	436295.7828
7005	436294.1076
7006	436284.044
7007	436283.3262
7008	436276.7029
7009	436274.4502
7010	436263.1285
7011	436257.5194
7012	436234.7368
7013	436230.3326
7014	436229.453
7015	436228.7565
7016	436214.5441
7017	436214.0155
7018	436178.622
7019	436177.7546
7020	436172.6634
7021	436163.9258
7022	436163.4714
7023	436162.9426
7024	436161.188
7025	436150.1455
7026	436128.6052
7027	436126.7063
7028	436126.5212
7029	436124.5777
7030	436114.3896
7031	436105.2063
7032	436085.274
7033	436083.4792
7034	436082.1106
7035	436081.8323
7036	436079.1101
7037	436073.5335
7038	436067.271
7039	436035.8342
7040	436033.6242
7041	436032.2644
7042	436010.245
7043	436009.7455
7044	436001.6149
7045	436001.4798
7046	435987.3592
7047	435986.9471
7048	435981.9514
7049	435981.7945
7050	435963.22
7051	435956.2495
7052	435948.7019
7053	435926.7364
7054	435906.8872
7055	435904.5658
7056	435904.059
7057	435900.6877
7058	435900.4016
7059	435881.6914
7060	435873.3657
7061	435855.2513
7062	435839.6507
7063	435838.4773
7064	435832.4791
7065	435822.2797
7066	435821.0041
7067	435820.8287
7068	435820.6597
7069	435810.9966
7070	435809.3496
7071	435787.6642
7072	435777.6283
7073	435773.3039
7074	435766.1136
7075	435754.8553
7076	435749.2121
7077	435746.4185
7078	435741.9982
7079	435741.9427
7080	435732.7209
7081	435724.9538
7082	435721.247
7083	435708.349
7084	435703.214
7085	435696.1611
7086	435696.0165
7087	435694.3323
7088	435682.1962
7089	435672.7054
7090	435667.4323
7091	435654.6543
7092	435652.8637
7093	435652.5044
7094	435649.7329
7095	435638.6175
7096	435628.6398
7097	435621.582
7098	435620.4691
7099	435606.0238
7100	435591.966
7101	435577.8049
7102	435575.9183
7103	435566.034
7104	435550.3674
7105	435542.3145
7106	435540.0475
7107	435526.6858
7108	435525.9728
7109	435519.903
7110	435517.4852
7111	435515.9786
7112	435504.1775
7113	435494.4842
7114	435481.0298
7115	435466.7626
7116	435449.1663
7117	435435.4109
7118	435430.9736
7119	435423.1017
7120	435417.0947
7121	435398.7687
7122	435396.2931
7123	435389.2597
7124	435375.9222
7125	435368.4988
7126	435356.3665
7127	435347.7228
7128	435340.6463
7129	435331.6452
7130	435322.1616
7131	435316.3644
7132	435305.8175
7133	435295.0946
7134	435282.9501
7135	435280.2667
7136	435272.9994
7137	435270.7125
7138	435265.0284
7139	435262.5738
7140	435258.0894
7141	435243.1426
7142	435242.2916
7143	435239.8258
7144	435224.0751
7145	435215.3636
7146	435211.5797
7147	435207.9265
7148	435202.3194
7149	435201.7264
7150	435200.2215
7151	435190.6343
7152	435183.5547
7153	435179.9066
7154	435149.0169
7155	435148.8398
7156	435144.193
7157	435142.4804
7158	435138.5666
7159	435129.4478
7160	435122.3071
7161	435113.3842
7162	435110.8702
7163	435096.3145
7164	435086.4978
7165	435083.4521
7166	435082.7669
7167	435074.3418
7168	435060.8649
7169	435060.4733
7170	435056.8343
7171	435046.474
7172	435029.4668
7173	435029.2262
7174	435017.6409
7175	435015.6042
7176	435011.7694
7177	435001.3592
7178	434988.994
7179	434984.2963
7180	434983.1143
7181	434979.5571
7182	434968.2075
7183	434963.23
7184	434962.8664
7185	434960.027
7186	434951.0281
7187	434949.2967
7188	434943.5197
7189	434940.6127
7190	434940.1251
7191	434906.5991
7192	434906.139
7193	434896.1184
7194	434886.2638
7195	434869.0314
7196	434867.7845
7197	434860.6804
7198	434860.5675
7199	434856.7299
7200	434848.3842
7201	434838.712
7202	434829.5647
7203	434796.139
7204	434790.3656
7205	434789.4317
7206	434788.9587
7207	434784.6121
7208	434783.607
7209	434764.6245
7210	434745.7811
7211	434740.3142
7212	434727.3951
7213	434724.067
7214	434720.3663
7215	434716.8204
7216	434704.8381
7217	434682.0201
7218	434673.624
7219	434660.4673
7220	434655.5565
7221	434651.4389
7222	434646.6444
7223	434646.5415
7224	434639.8399
7225	434636.1828
7226	434628.7606
7227	434626.1859
7228	434615.8667
7229	434607.1122
7230	434603.7581
7231	434593.8595
7232	434590.5537
7233	434577.8887
7234	434574.5742
7235	434571.8041
7236	434561.2666
7237	434554.3668
7238	434553.8827
7239	434539.3148
7240	434532.3416
7241	434523.6139
7242	434509.0945
7243	434505.9456
7244	434501.9493
7245	434494.1954
7246	434493.5242
7247	434477.6148
7248	434473.881
7249	434465.9103
7250	434464.048
7251	434454.6405
7252	434444.7687
7253	434443.653
7254	434443.2342
7255	434437.3256
7256	434417.7529
7257	434411.9353
7258	434394.8749
7259	434385.8508
7260	434361.1773
7261	434355.7416
7262	434350.8751
7263	434348.4054
7264	434340.6087
7265	434338.2352
7266	434331.8282
7267	434323.631
7268	434321.8343
7269	434314.6552
7270	434300.6232
7271	434293.7769
7272	434293.4103
7273	434277.2703
7274	434267.0357
7275	434256.5419
7276	434243.292
7277	434232.549
7278	434231.4248
7279	434221.7862
7280	434212.4873
7281	434204.3706
7282	434201.9656
7283	434201.1358
7284	434186.7993
7285	434185.3684
7286	434182.1905
7287	434177.7812
7288	434166.2017
7289	434159.8698
7290	434145.8188
7291	434129.5144
7292	434124.078
7293	434112.778
7294	434102.5606
7295	434087.9976
7296	434077.2826
7297	434076.0853
7298	434070.0058
7299	434063.7617
7300	434062.7265
7301	434048.055
7302	434041.0397
7303	434035.9698
7304	434035.4067
7305	434020.1489
7306	434015.1559
7307	434005.6477
7308	433991.5868
7309	433991.3606
7310	433983.7153
7311	433982.3926
7312	433980.315
7313	433976.6136
7314	433959.2625
7315	433951.4634
7316	433946.0754
7317	433933.1737
7318	433920.4215
7319	433911.2389
7320	433903.7037
7321	433900.5993
7322	433897.8639
7323	433895.7087
7324	433891.3923
7325	433889.1697
7326	433880.2561
7327	433855.9484
7328	433848.8229
7329	433847.4853
7330	433818.5833
7331	433813.4006
7332	433810.8829
7333	433803.0236
7334	433800.6192
7335	433787.1593
7336	433784.8766
7337	433772.5896
7338	433765.3856
7339	433744.7259
7340	433730.3414
7341	433725.1922
7342	433708.1179
7343	433702.0878
7344	433689.1166
7345	433680.7717
7346	433668.213
7347	433654.9448
7348	433643.1144
7349	433639.3913
7350	433617.6578
7351	433601.7069
7352	433592.9955
7353	433590.9049
7354	433586.9528
7355	433576.4742
7356	433575.9735
7357	433566.5039
7358	433564.5556
7359	433547.1985
7360	433542.3641
7361	433540.2326
7362	433519.0115
7363	433509.9749
7364	433505.2346
7365	433494.1839
7366	433488.2097
7367	433478.2243
7368	433472.6377
7369	433470.551
7370	433467.4879
7371	433464.4365
7372	433460.9234
7373	433460.0368
7374	433459.0815
7375	433455.6842
7376	433447.2184
7377	433447.1052
7378	433444.087
7379	433438.3344
7380	433437.5911
7381	433428.9252
7382	433422.5282
7383	433404.5545
7384	433384.5531
7385	433367.6412
7386	433366.0904
7387	433357.8639
7388	433351.6451
7389	433348.1991
7390	433339.9635
7391	433327.4856
7392	433318.4928
7393	433313.7561
7394	433304.401
7395	433303.533
7396	433301.3314
7397	433282.8322
7398	433280.9253
7399	433267.2756
7400	433252.6149
7401	433251.1689
7402	433250.0549
7403	433246.4519
7404	433236.344
7405	433235.581
7406	433232.3287
7407	433226.3948
7408	433212.3234
7409	433206.6975
7410	433206.0008
7411	433195.0646
7412	433181.9185
7413	433180.3086
7414	433171.3538
7415	433170.4012
7416	433154.3926
7417	433147.4572
7418	433143.2315
7419	433135.8313
7420	433134.5992
7421	433120.1103
7422	433118.3782
7423	433116.9193
7424	433115.1354
7425	433114.2017
7426	433104.5736
7427	433096.1767
7428	433096.1636
7429	433085.8883
7430	433069.7893
7431	433061.9124
7432	433054.6428
7433	433053.5773
7434	433043.2422
7435	433041.5297
7436	433031.2905
7437	433018.7949
7438	433015.6337
7439	433009.8132
7440	433008.4799
7441	433007.7196
7442	433003.6913
7443	432993.7349
7444	432980.8321
7445	432980.1088
7446	432977.1939
7447	432974.5544
7448	432962.6187
7449	432956.0041
7450	432955.4325
7451	432951.1398
7452	432914.6393
7453	432914.4218
7454	432902.7959
7455	432892.5115
7456	432888.6989
7457	432881.5799
7458	432878.3296
7459	432875.372
7460	432868.3432
7461	432868.1499
7462	432862.7943
7463	432850.5238
7464	432845.5525
7465	432842.9306
