iter	Passed	Remaining
2798	72262	224635
2799	72289	224612
2800	72311	224576
2801	72335	224543
2802	72386	224595
2803	72419	224591
2804	72446	224570
2805	72475	224555
2806	72501	224529
2807	72527	224504
2808	72559	224499
2809	72584	224470
2810	72612	224451
2811	72644	224442
2812	72670	224419
2813	72695	224390
2814	72718	224354
2815	72741	224320
2816	72771	224307
2817	72796	224279
2818	72827	224269
2819	72856	224251
2820	72886	224240
2821	72916	224228
2822	72944	224209
2823	72972	224190
2824	72996	224158
2825	73022	224131
2826	73047	224102
2827	73069	224065
2828	73093	224034
2829	73119	224008
2830	73143	223978
2831	73177	223975
2832	73202	223947
2833	73230	223930
2834	73254	223897
2835	73286	223891
2836	73310	223860
2837	73333	223825
2838	73356	223791
2839	73407	223842
2840	73439	223834
2841	73522	223983
2842	73576	224042
2843	73630	224101
2844	73659	224084
2845	73690	224073
2846	73717	224052
2847	73745	224032
2848	73775	224019
2849	73804	224004
2850	73829	223975
2851	73854	223945
2852	73875	223906
2853	73908	223899
2854	73938	223888
2855	73967	223869
2856	73994	223848
2857	74022	223828
2858	74049	223807
2859	74081	223799
2860	74107	223773
2861	74138	223763
2862	74164	223735
2863	74191	223715
2864	74217	223687
2865	74242	223661
2866	74271	223643
2867	74297	223616
2868	74323	223593
2869	74348	223564
2870	74372	223532
2871	74390	223481
2872	74441	223530
2873	74471	223516
2874	74494	223484
2875	74526	223475
2876	74556	223461
2877	74582	223435
2878	74612	223422
2879	74640	223404
2880	74665	223373
2881	74694	223356
2882	74722	223338
2883	74748	223312
2884	74772	223279
2885	74798	223256
2886	74827	223237
2887	74854	223216
2888	74881	223194
2889	74907	223166
2890	74933	223142
2891	74967	223141
2892	74993	223112
2893	75022	223097
2894	75049	223076
2895	75076	223052
2896	75102	223027
2897	75131	223008
2898	75161	222995
2899	75188	222974
2900	75214	222945
2901	75245	222935
2902	75271	222911
2903	75295	222879
2904	75323	222859
2905	75355	222850
2906	75379	222819
2907	75404	222791
2908	75430	222766
2909	75484	222822
2910	75503	222775
2911	75529	222748
2912	75552	222715
2913	75584	222706
2914	75602	222657
2915	75625	222622
2916	75648	222589
2917	75669	222547
2918	75701	222538
2919	75729	222519
2920	75762	222515
2921	75792	222501
2922	75817	222473
2923	75844	222449
2924	75872	222430
2925	75898	222404
2926	75925	222381
2927	75949	222349
2928	75971	222312
2929	75998	222287
2930	76021	222255
2931	76048	222231
2932	76074	222205
2933	76105	222195
2934	76128	222160
2935	76153	222130
2936	76177	222101
2937	76204	222077
2938	76231	222053
2939	76255	222021
2940	76286	222011
2941	76311	221982
2942	76337	221957
2943	76370	221951
2944	76395	221923
2945	76423	221901
2946	76451	221884
2947	76504	221934
2948	76536	221926
2949	76559	221893
2950	76588	221875
2951	76617	221859
2952	76642	221829
2953	76668	221804
2954	76691	221769
2955	76722	221758
2956	76747	221728
2957	76768	221689
2958	76792	221656
2959	76817	221627
2960	76837	221584
2961	76858	221544
2962	76884	221519
2963	76908	221489
2964	76935	221465
2965	76957	221426
2966	76987	221414
2967	77009	221377
2968	77036	221354
2969	77063	221331
2970	77091	221309
2971	77120	221294
2972	77145	221264
2973	77173	221245
2974	77199	221219
2975	77229	221204
2976	77254	221175
2977	77282	221154
2978	77305	221122
2979	77329	221090
2980	77355	221063
2981	77375	221021
2982	77403	221001
2983	77428	220973
2984	77454	220946
2985	77478	220915
2986	77518	220929
2987	77558	220942
2988	77585	220919
2989	77606	220880
2990	77628	220843
2991	77660	220834
2992	77685	220804
2993	77710	220776
2994	77745	220777
2995	77771	220751
2996	77797	220725
2997	77825	220704
2998	77851	220679
2999	77883	220668
3000	77907	220639
3001	77934	220616
3002	77961	220592
3003	77995	220588
3004	78022	220566
3005	78048	220540
3006	78074	220515
3007	78106	220506
3008	78128	220469
3009	78153	220438
3010	78182	220422
3011	78208	220395
3012	78233	220366
3013	78261	220347
3014	78287	220321
3015	78314	220297
3016	78336	220261
3017	78363	220238
3018	78391	220219
3019	78415	220187
3020	78440	220158
3021	78464	220127
3022	78490	220099
3023	78516	220073
3024	78569	220124
3025	78601	220114
3026	78624	220081
3027	78647	220047
3028	78673	220020
3029	78694	219981
3030	78721	219957
3031	78740	219911
3032	78765	219883
3033	78794	219867
3034	78818	219833
3035	78842	219802
3036	78874	219794
3037	78900	219768
3038	78924	219736
3039	78951	219714
3040	78973	219675
3041	78994	219637
3042	79025	219624
3043	79053	219605
3044	79084	219591
3045	79104	219550
3046	79128	219518
3047	79147	219474
3048	79168	219432
3049	79193	219405
3050	79219	219378
3051	79246	219354
3052	79275	219339
3053	79302	219316
3054	79330	219295
3055	79354	219262
3056	79380	219236
3057	79407	219215
3058	79436	219198
3059	79462	219171
3060	79492	219155
3061	79517	219126
3062	79544	219103
3063	79566	219067
3064	79640	219174
3065	79668	219153
3066	79696	219133
3067	79722	219106
3068	79749	219082
3069	79778	219065
3070	79798	219024
3071	79819	218982
3072	79844	218954
3073	79870	218928
3074	79895	218901
3075	79924	218883
3076	79949	218853
3077	79976	218830
3078	79998	218794
3079	80023	218765
3080	80046	218731
3081	80080	218726
3082	80112	218718
3083	80143	218704
3084	80170	218681
3085	80197	218658
3086	80224	218635
3087	80253	218617
3088	80276	218583
3089	80300	218553
3090	80325	218524
3091	80349	218492
3092	80374	218464
3093	80403	218444
3094	80426	218412
3095	80459	218403
3096	80485	218377
3097	80514	218361
3098	80539	218331
3099	80563	218301
3100	80591	218280
3101	80646	218334
3102	80673	218310
3103	80699	218284
3104	80725	218257
3105	80747	218220
3106	80775	218201
3107	80802	218175
3108	80824	218140
3109	80850	218115
3110	80876	218087
3111	80900	218056
3112	80921	218016
3113	80945	217986
3114	80966	217945
3115	80993	217922
3116	81015	217886
3117	81040	217857
3118	81065	217828
3119	81102	217831
3120	81127	217804
3121	81155	217784
3122	81175	217742
3123	81199	217711
3124	81223	217677
3125	81251	217658
3126	81275	217627
3127	81303	217605
3128	81335	217595
3129	81363	217575
3130	81390	217552
3131	81418	217533
3132	81446	217510
3133	81471	217481
3134	81491	217440
3135	81514	217406
3136	81539	217377
3137	81562	217344
3138	81590	217322
3139	81611	217284
3140	81650	217292
3141	81698	217324
3142	81724	217299
3143	81750	217272
3144	81776	217246
3145	81800	217214
3146	81821	217177
3147	81842	217136
3148	81864	217099
3149	81885	217062
3150	81913	217041
3151	81942	217022
3152	81966	216992
3153	81996	216975
3154	82021	216948
3155	82049	216927
3156	82071	216891
3157	82102	216877
3158	82136	216872
3159	82164	216851
3160	82190	216826
3161	82216	216799
3162	82244	216779
3163	82270	216752
3164	82297	216729
3165	82322	216701
3166	82346	216669
3167	82369	216636
3168	82397	216616
3169	82424	216590
3170	82453	216572
3171	82481	216552
3172	82509	216531
3173	82537	216511
3174	82565	216489
3175	82594	216473
3176	82625	216460
3177	82660	216458
3178	82716	216510
3179	82744	216489
3180	82771	216466
3181	82799	216445
3182	82822	216411
3183	82846	216379
3184	82871	216351
3185	82897	216325
3186	82922	216294
3187	82947	216267
3188	82973	216240
3189	82997	216210
3190	83031	216204
3191	83054	216171
3192	83077	216136
3193	83103	216110
3194	83133	216094
3195	83159	216069
3196	83183	216038
3197	83212	216019
3198	83236	215989
3199	83260	215957
3200	83294	215952
3201	83321	215927
3202	83350	215909
3203	83377	215887
3204	83404	215863
3205	83432	215843
3206	83459	215817
3207	83482	215784
3208	83510	215762
3209	83532	215725
3210	83552	215686
3211	83574	215650
3212	83599	215621
3213	83623	215590
3214	83650	215566
3215	83673	215531
3216	83712	215538
3217	83766	215584
3218	83786	215542
3219	83811	215514
3220	83841	215498
3221	83865	215469
3222	83890	215439
3223	83918	215418
3224	83949	215404
3225	83975	215378
3226	83998	215345
3227	84023	215316
3228	84049	215290
3229	84078	215271
3230	84100	215235
3231	84130	215220
3232	84152	215184
3233	84181	215164
3234	84207	215138
3235	84240	215131
3236	84262	215095
3237	84286	215062
3238	84313	215038
3239	84337	215008
3240	84363	214982
3241	84390	214957
3242	84417	214936
3243	84450	214926
3244	84473	214894
3245	84499	214866
3246	84521	214831
3247	84545	214799
3248	84581	214798
3249	84607	214773
3250	84628	214733
3251	84653	214706
3252	84686	214696
3253	84712	214670
3254	84752	214680
3255	84798	214706
3256	84824	214679
3257	84854	214663
3258	84879	214634
3259	84908	214615
3260	84935	214591
3261	84962	214569
3262	84988	214542
3263	85012	214510
3264	85033	214473
3265	85061	214451
3266	85086	214422
3267	85112	214396
3268	85138	214370
3269	85165	214345
3270	85192	214322
3271	85217	214293
3272	85243	214267
3273	85274	214254
3274	85303	214234
3275	85326	214202
3276	85350	214171
3277	85375	214142
3278	85399	214112
3279	85432	214102
3280	85458	214076
3281	85484	214049
3282	85508	214018
3283	85532	213987
3284	85565	213979
3285	85590	213948
3286	85616	213924
3287	85638	213888
3288	85666	213867
3289	85695	213847
3290	85722	213825
3291	85750	213802
3292	85782	213791
3293	85843	213852
3294	85867	213821
3295	85894	213796
3296	85922	213775
3297	85945	213744
3298	85972	213718
3299	86003	213706
3300	86032	213685
3301	86058	213659
3302	86078	213618
3303	86109	213606
3304	86136	213581
3305	86160	213551
3306	86186	213524
3307	86211	213496
3308	86238	213471
3309	86265	213449
3310	86296	213434
3311	86324	213414
3312	86351	213388
3313	86380	213370
3314	86403	213338
3315	86429	213309
3316	86453	213280
3317	86473	213237
3318	86498	213210
3319	86523	213181
3320	86549	213155
3321	86575	213130
3322	86601	213103
3323	86633	213090
3324	86661	213069
3325	86686	213042
3326	86714	213019
3327	86735	212981
3328	86758	212948
3329	86782	212916
3330	86824	212929
3331	86875	212964
3332	86897	212929
3333	86919	212892
3334	86942	212859
3335	86965	212825
3336	86992	212801
3337	87009	212753
3338	87036	212729
3339	87063	212704
3340	87088	212677
3341	87110	212641
3342	87138	212620
3343	87164	212594
3344	87188	212562
3345	87212	212530
3346	87236	212500
3347	87256	212460
3348	87285	212439
3349	87314	212420
3350	87339	212393
3351	87364	212364
3352	87390	212338
3353	87414	212306
3354	87438	212275
3355	87466	212254
3356	87489	212220
3357	87515	212195
3358	87539	212162
3359	87564	212136
3360	87588	212104
3361	87613	212075
3362	87641	212053
3363	87683	212065
3364	87707	212035
3365	87735	212014
3366	87762	211990
3367	87787	211961
3368	87810	211929
3369	87839	211909
3370	87902	211972
3371	87932	211955
3372	87954	211919
3373	87977	211887
3374	88010	211876
3375	88032	211842
3376	88062	211824
3377	88085	211790
3378	88109	211760
3379	88134	211732
3380	88159	211702
3381	88189	211685
3382	88212	211651
3383	88233	211614
3384	88263	211596
3385	88285	211561
3386	88311	211536
3387	88342	211520
3388	88377	211515
3389	88408	211501
3390	88434	211477
3391	88466	211463
3392	88494	211442
3393	88520	211416
3394	88548	211394
3395	88575	211370
3396	88602	211346
3397	88627	211319
3398	88651	211287
3399	88675	211256
3400	88708	211247
3401	88738	211231
3402	88763	211202
3403	88782	211158
3404	88803	211119
3405	88827	211090
3406	88857	211073
3407	88891	211066
3408	88945	211105
3409	88967	211070
3410	88992	211040
3411	89017	211012
3412	89045	210991
3413	89071	210964
3414	89095	210932
3415	89119	210903
3416	89144	210874
3417	89174	210855
3418	89200	210830
3419	89225	210800
3420	89253	210780
3421	89279	210754
3422	89307	210731
3423	89334	210709
3424	89361	210684
3425	89393	210673
3426	89426	210662
3427	89454	210641
3428	89479	210613
3429	89505	210586
3430	89531	210558
3431	89560	210539
3432	89591	210525
3433	89616	210497
3434	89641	210467
3435	89668	210444
3436	89698	210428
3437	89724	210400
3438	89756	210388
3439	89797	210397
3440	89846	210424
3441	89876	210408
3442	89909	210398
3443	89971	210454
3444	89999	210435
3445	90026	210410
3446	90056	210391
3447	90082	210365
3448	90103	210328
3449	90130	210303
3450	90151	210267
3451	90176	210237
3452	90207	210223
3453	90234	210197
3454	90262	210177
3455	90286	210145
3456	90315	210126
3457	90339	210096
3458	90368	210076
3459	90396	210055
3460	90423	210030
3461	90449	210004
3462	90475	209978
3463	90497	209942
3464	90524	209918
3465	90549	209889
3466	90573	209856
3467	90598	209829
3468	90625	209804
3469	90651	209779
3470	90680	209758
3471	90705	209729
3472	90728	209696
3473	90750	209661
3474	90774	209630
3475	90798	209599
3476	90824	209573
3477	90852	209551
3478	90875	209518
3479	90903	209495
3480	90928	209467
3481	91138	209863
3482	91200	209920
3483	91255	209961
3484	91326	210036
3485	91350	210005
3486	91384	209998
3487	91413	209978
3488	91444	209962
3489	91470	209937
3490	91497	209911
3491	91526	209892
3492	91551	209862
3493	91579	209841
3494	91609	209823
3495	91637	209801
3496	91663	209775
3497	91693	209756
3498	91719	209731
3499	91743	209699
3500	91769	209673
3501	91796	209649
3502	91823	209624
3503	91849	209597
3504	91878	209576
3505	91905	209553
3506	91934	209533
3507	91959	209505
3508	91986	209479
3509	92012	209453
3510	92044	209439
3511	92068	209409
3512	92093	209379
3513	92120	209356
3514	92144	209323
3515	92186	209332
3516	92240	209371
3517	92272	209358
3518	92303	209342
3519	92330	209316
3520	92356	209290
3521	92381	209260
3522	92409	209238
3523	92440	209224
3524	92466	209197
3525	92497	209181
3526	92524	209156
3527	92552	209135
3528	92580	209111
3529	92609	209092
3530	92635	209066
3531	92658	209031
3532	92692	209023
3533	92721	209003
3534	92748	208978
3535	92774	208951
3536	92801	208928
3537	92830	208909
3538	92857	208882
3539	92889	208870
3540	92919	208851
3541	92940	208813
3542	92963	208781
3543	92995	208767
3544	93021	208740
3545	93048	208716
3546	93079	208699
3547	93110	208685
3548	93136	208657
3549	93159	208624
3550	93183	208593
3551	93209	208567
3552	93270	208617
3553	93295	208590
3554	93319	208559
3555	93348	208537
3556	93370	208501
3557	93393	208469
3558	93417	208436
3559	93442	208407
3560	93469	208383
3561	93497	208360
3562	93519	208326
3563	93543	208294
3564	93575	208280
3565	93607	208268
3566	93632	208237
3567	93658	208211
3568	93678	208172
3569	93703	208141
3570	93727	208110
3571	93756	208090
3572	93782	208063
3573	93813	208049
3574	93834	208011
3575	93857	207977
3576	93880	207943
3577	93913	207933
3578	93938	207903
3579	93968	207885
3580	93993	207857
3581	94022	207836
3582	94045	207804
3583	94069	207771
3584	94096	207747
3585	94126	207728
3586	94149	207694
3587	94178	207676
3588	94205	207651
3589	94231	207624
3590	94269	207624
3591	94321	207654
3592	94349	207632
3593	94375	207604
3594	94399	207572
3595	94426	207549
3596	94451	207519
3597	94474	207486
3598	94499	207457
3599	94522	207424
3600	94542	207384
3601	94569	207359
3602	94592	207325
3603	94615	207293
3604	94644	207271
3605	94674	207254
3606	94698	207224
3607	94727	207203
3608	94761	207194
3609	94788	207170
3610	94810	207132
3611	94836	207106
3612	94859	207072
3613	94886	207048
3614	94911	207019
3615	94937	206993
3616	94969	206980
3617	94995	206953
3618	95022	206928
3619	95047	206899
3620	95079	206884
3621	95108	206864
3622	95127	206823
3623	95153	206795
3624	95186	206784
3625	95213	206759
3626	95238	206730
3627	95263	206701
3628	95310	206720
3629	95358	206740
3630	95385	206716
3631	95408	206683
3632	95435	206659
3633	95465	206641
3634	95493	206617
3635	95513	206578
3636	95539	206550
3637	95565	206525
3638	95597	206510
3639	95626	206489
3640	95657	206473
3641	95681	206443
3642	95727	206458
3643	95747	206420
3644	95773	206392
3645	95802	206372
3646	95835	206359
3647	95863	206338
3648	95895	206323
3649	95919	206292
3650	95944	206263
3651	95967	206231
3652	95997	206211
3653	96021	206181
3654	96048	206155
3655	96069	206119
3656	96096	206093
3657	96123	206068
3658	96158	206062
3659	96180	206026
3660	96213	206014
3661	96237	205983
3662	96263	205955
3663	96284	205917
3664	96305	205881
3665	96330	205852
3666	96399	205917
3667	96425	205889
3668	96451	205862
3669	96471	205823
3670	96492	205785
3671	96518	205758
3672	96539	205720
3673	96565	205695
3674	96592	205669
3675	96620	205646
3676	96647	205621
3677	96674	205596
3678	96697	205564
3679	96724	205540
3680	96748	205508
3681	96767	205466
3682	96797	205447
3683	96827	205429
3684	96848	205391
3685	96874	205364
3686	96900	205338
3687	96929	205318
3688	96953	205286
3689	96979	205259
3690	97004	205232
3691	97033	205210
3692	97060	205185
3693	97085	205157
3694	97115	205138
3695	97145	205120
3696	97176	205102
3697	97199	205069
3698	97225	205043
3699	97251	205015
3700	97277	204988
3701	97303	204963
3702	97327	204931
3703	97353	204904
3704	97391	204902
3705	97440	204925
3706	97470	204905
3707	97495	204877
3708	97519	204847
3709	97547	204823
3710	97570	204790
3711	97595	204761
3712	97623	204739
3713	97648	204709
3714	97671	204676
3715	97702	204660
3716	97726	204629
3717	97756	204609
3718	97784	204588
3719	97812	204565
3720	97834	204530
3721	97864	204511
3722	97895	204494
3723	97922	204470
3724	97947	204439
3725	97973	204414
3726	97996	204381
3727	98024	204358
3728	98042	204313
3729	98065	204281
3730	98092	204255
3731	98120	204234
3732	98149	204213
3733	98177	204190
3734	98200	204157
3735	98226	204131
3736	98251	204101
3737	98278	204077
3738	98303	204048
3739	98329	204020
3740	98355	203993
3741	98380	203964
3742	98409	203944
3743	98474	203997
3744	98504	203980
3745	98534	203961
3746	98561	203935
3747	98590	203914
3748	98623	203902
3749	98652	203881
3750	98680	203859
3751	98703	203826
3752	98728	203796
3753	98751	203762
3754	98773	203727
3755	98797	203697
3756	98820	203664
3757	98853	203651
3758	98878	203622
3759	98909	203606
3760	98936	203582
3761	98965	203559
3762	98989	203529
3763	99013	203498
3764	99034	203460
3765	99062	203438
3766	99088	203412
3767	99119	203395
3768	99146	203369
3769	99168	203333
3770	99195	203310
3771	99220	203280
3772	99244	203250
3773	99271	203225
3774	99300	203203
3775	99326	203177
3776	99353	203152
3777	99375	203117
3778	99403	203095
3779	99427	203063
3780	99455	203040
3781	99523	203098
3782	99547	203069
3783	99574	203044
3784	99595	203006
3785	99622	202981
3786	99647	202951
3787	99673	202925
3788	99701	202903
3789	99730	202881
3790	99753	202848
3791	99788	202840
3792	99812	202810
3793	99842	202790
3794	99867	202761
3795	99891	202730
3796	99913	202695
3797	99940	202670
3798	99967	202644
3799	99993	202619
3800	100028	202610
3801	100053	202580
3802	100085	202565
3803	100110	202536
3804	100136	202509
3805	100162	202482
3806	100185	202450
3807	100214	202428
3808	100237	202396
3809	100265	202373
3810	100290	202344
3811	100316	202317
3812	100345	202297
3813	100369	202265
3814	100399	202246
3815	100418	202205
3816	100442	202174
3817	100468	202147
3818	100492	202116
3819	100555	202164
3820	100586	202146
3821	100611	202118
3822	100642	202101
3823	100664	202065
3824	100690	202039
3825	100715	202010
3826	100736	201973
3827	100765	201951
3828	100794	201930
3829	100824	201911
3830	100852	201890
3831	100880	201865
3832	100902	201831
3833	100924	201796
3834	100951	201770
3835	100975	201740
3836	101003	201716
3837	101032	201695
3838	101059	201671
3839	101087	201649
3840	101113	201621
3841	101139	201593
3842	101167	201571
3843	101192	201542
3844	101217	201514
3845	101236	201473
3846	101261	201444
3847	101287	201417
3848	101315	201394
3849	101335	201355
3850	101362	201330
3851	101388	201302
3852	101417	201281
3853	101449	201267
3854	101474	201237
3855	101502	201214
3856	101532	201195
3857	101597	201246
3858	101626	201224
3859	101653	201199
3860	101680	201174
3861	101714	201164
3862	101749	201154
3863	101776	201130
3864	101806	201109
3865	101840	201098
3866	101871	201081
3867	101898	201057
3868	101931	201044
3869	101972	201046
3870	102002	201027
3871	102034	201012
3872	102063	200991
3873	102099	200984
3874	102182	201068
3875	102261	201146
3876	102317	201178
3877	102352	201167
3878	102383	201151
3879	102407	201120
3880	102440	201105
3881	102483	201112
3882	102517	201100
3883	102552	201090
3884	102602	201112
3885	102660	201147
3886	102689	201125
3887	102712	201093
3888	102733	201056
3889	102756	201023
3890	102783	200997
3891	102811	200973
3892	102842	200956
3893	102876	200943
3894	102909	200931
3895	102938	200909
3896	102965	200883
3897	102989	200852
3898	103019	200834
3899	103046	200808
3900	103072	200780
3901	103104	200765
3902	103136	200749
3903	103162	200723
3904	103189	200698
3905	103219	200677
3906	103250	200660
3907	103281	200642
3908	103304	200609
3909	103329	200580
3910	103355	200553
3911	103385	200533
3912	103406	200496
3913	103432	200468
3914	103462	200449
3915	103485	200417
3916	103509	200385
3917	103534	200356
3918	103561	200332
3919	103585	200301
3920	103611	200272
3921	103654	200279
3922	103704	200298
3923	103730	200270
3924	103777	200283
3925	103799	200249
3926	103827	200225
3927	103851	200193
3928	103875	200162
3929	103901	200135
3930	103927	200108
3931	103956	200087
3932	103981	200058
3933	104010	200036
3934	104038	200013
3935	104060	199977
3936	104088	199953
3937	104113	199926
3938	104145	199909
3939	104170	199880
3940	104198	199857
3941	104221	199824
3942	104248	199798
3943	104272	199768
3944	104300	199744
3945	104324	199712
3946	104348	199681
3947	104377	199660
3948	104401	199629
3949	104426	199600
3950	104460	199588
3951	104482	199553
3952	104515	199538
3953	104539	199508
3954	104569	199488
3955	104597	199464
3956	104624	199439
3957	104647	199407
3958	104683	199398
3959	104756	199460
3960	104784	199437
3961	104814	199418
3962	104842	199394
3963	104868	199366
3964	104895	199341
3965	104916	199304
3966	104942	199277
3967	104972	199257
3968	104997	199227
3969	105023	199201
3970	105051	199176
3971	105077	199150
3972	105102	199120
3973	105126	199090
3974	105153	199063
3975	105174	199028
3976	105201	199002
3977	105225	198971
3978	105250	198941
3979	105271	198904
3980	105297	198878
3981	105326	198855
3982	105354	198832
3983	105383	198810
3984	105406	198778
3985	105434	198755
3986	105457	198721
3987	105481	198690
3988	105508	198664
3989	105534	198637
3990	105558	198607
3991	105580	198571
3992	105607	198546
3993	105633	198518
3994	105654	198483
3995	105683	198460
3996	105708	198431
3997	105948	198805
3998	105981	198791
3999	106009	198768
4000	106034	198737
4001	106059	198708
4002	106079	198670
4003	106102	198637
4004	106125	198604
4005	106148	198571
4006	106174	198543
4007	106198	198513
4008	106223	198483
4009	106241	198441
4010	106268	198416
4011	106292	198383
4012	106317	198354
4013	106334	198310
4014	106360	198283
4015	106384	198251
4016	106415	198234
4017	106442	198208
4018	106478	198200
4019	106504	198172
4020	106528	198141
4021	106552	198110
4022	106579	198084
4023	106607	198061
4024	106634	198036
4025	106660	198008
4026	106692	197992
4027	106718	197964
4028	106740	197930
4029	106771	197911
4030	106796	197881
4031	106819	197849
4032	106842	197815
4033	106869	197790
4034	106893	197759
4035	106914	197723
4036	106941	197696
4037	107009	197747
4038	107031	197713
4039	107057	197686
4040	107081	197654
4041	107103	197619
4042	107127	197587
4043	107156	197566
4044	107183	197540
4045	107204	197503
4046	107231	197477
4047	107259	197455
4048	107283	197424
4049	107313	197403
4050	107339	197376
4051	107364	197347
4052	107395	197328
4053	107423	197306
4054	107446	197272
4055	107478	197256
4056	107512	197242
4057	107542	197223
4058	107571	197201
4059	107599	197177
4060	107623	197145
4061	107645	197110
4062	107672	197085
4063	107693	197049
4064	107722	197027
4065	107745	196993
4066	107772	196969
4067	107800	196946
4068	107827	196919
4069	107854	196893
4070	107882	196870
4071	107912	196850
4072	107937	196820
4073	107970	196806
4074	108007	196799
4075	108060	196820
4076	108092	196804
4077	108118	196777
4078	108148	196757
4079	108173	196726
4080	108201	196704
4081	108227	196676
4082	108247	196638
4083	108276	196616
4084	108299	196582
4085	108321	196548
4086	108345	196517
4087	108370	196487
4088	108392	196453
4089	108421	196430
4090	108444	196399
4091	108470	196370
4092	108494	196339
4093	108525	196321
4094	108560	196309
4095	108584	196278
4096	108611	196253
4097	108638	196228
4098	108663	196199
4099	108690	196172
4100	108716	196145
4101	108743	196119
4102	108765	196084
4103	108789	196054
4104	108813	196023
4105	108837	195991
4106	108864	195966
4107	108886	195931
4108	108913	195907
4109	108944	195887
4110	108963	195848
4111	108995	195831
4112	109018	195798
4113	109062	195803
4114	109105	195806
4115	109132	195780
4116	109155	195747
4117	109183	195723
4118	109208	195694
4119	109233	195665
4120	109253	195627
4121	109280	195601
4122	109310	195582
4123	109333	195549
4124	109359	195522
4125	109388	195498
4126	109414	195472
4127	109445	195452
4128	109470	195424
4129	109496	195396
4130	109526	195376
4131	109552	195349
4132	109586	195335
4133	109612	195309
4134	109641	195286
4135	109671	195266
4136	109692	195230
4137	109713	195192
4138	109737	195162
4139	109761	195131
4140	109789	195108
4141	109816	195082
4142	109841	195053
4143	109864	195020
4144	109890	194992
4145	109915	194963
4146	109942	194937
4147	109967	194908
4148	109991	194877
4149	110019	194853
4150	110045	194826
4151	110072	194800
4152	110140	194848
4153	110171	194829
4154	110197	194801
4155	110223	194774
4156	110245	194740
4157	110268	194706
4158	110292	194675
4159	110318	194648
4160	110341	194616
4161	110367	194587
4162	110390	194556
4163	110416	194527
4164	110446	194508
4165	110476	194488
4166	110501	194457
4167	110531	194438
4168	110561	194417
4169	110585	194386
4170	110616	194367
4171	110640	194337
4172	110666	194309
4173	110695	194287
4174	110722	194261
4175	110744	194227
4176	110777	194212
4177	110805	194187
4178	110829	194157
4179	110856	194131
4180	110884	194108
4181	110909	194078
4182	110935	194050
4183	110961	194023
4184	110994	194008
4185	111022	193984
4186	111045	193951
4187	111073	193927
4188	111099	193900
4189	111127	193875
4190	111196	193923
4191	111221	193895
4192	111245	193864
4193	111267	193828
4194	111296	193806
4195	111322	193778
4196	111345	193747
4197	111368	193714
4198	111392	193683
4199	111414	193648
4200	111439	193620
4201	111465	193592
4202	111497	193575
4203	111523	193547
4204	111547	193517
4205	111572	193487
4206	111594	193452
4207	111620	193426
4208	111648	193401
4209	111675	193376
4210	111695	193339
4211	111723	193314
4212	111748	193285
4213	111777	193263
4214	111828	193279
4215	111858	193257
4216	111881	193226
4217	111906	193197
4218	111936	193175
4219	111965	193152
4220	111989	193123
4221	112014	193093
4222	112043	193071
4223	112070	193046
4224	112095	193016
4225	112122	192991
4226	112150	192966
4227	112185	192954
4228	112242	192980
4229	112276	192966
4230	112303	192941
4231	112329	192913
4232	112354	192884
4233	112380	192856
4234	112404	192826
4235	112431	192800
4236	112456	192771
4237	112480	192740
4238	112513	192724
4239	112537	192694
4240	112562	192663
4241	112594	192647
4242	112612	192605
4243	112633	192571
4244	112659	192542
4245	112686	192517
4246	112715	192494
4247	112743	192470
4248	112770	192444
4249	112799	192422
4250	112826	192397
4251	112854	192372
4252	112886	192355
4253	112909	192323
4254	112932	192290
4255	112956	192259
4256	112976	192221
4257	112997	192186
4258	113022	192157
4259	113044	192123
4260	113074	192102
4261	113103	192079
4262	113136	192064
4263	113160	192032
4264	113181	191997
4265	113212	191977
4266	113281	192023
4267	113309	191999
4268	113336	191973
4269	113364	191948
4270	113395	191930
4271	113417	191896
4272	113442	191866
4273	113467	191838
4274	113491	191807
4275	113518	191782
4276	113547	191758
4277	113574	191733
4278	113607	191716
4279	113631	191687
4280	113653	191652
4281	113677	191622
4282	113698	191586
4283	113725	191559
4284	113754	191538
4285	113784	191516
4286	113811	191490
4287	113832	191455
4288	113858	191427
4289	113882	191397
4290	113907	191368
4291	113936	191344
4292	113968	191327
4293	113993	191299
4294	114018	191270
4295	114042	191238
4296	114070	191214
4297	114100	191193
4298	114127	191169
4299	114154	191141
4300	114183	191120
4301	114212	191097
4302	114240	191074
4303	114264	191043
4304	114335	191090
4305	114361	191062
4306	114385	191031
4307	114410	191002
4308	114431	190966
4309	114453	190933
4310	114477	190901
4311	114503	190874
4312	114521	190833
4313	114546	190804
4314	114571	190775
4315	114594	190742
4316	114622	190719
4317	114652	190698
4318	114678	190670
4319	114708	190650
4320	114737	190626
4321	114768	190608
4322	114791	190576
4323	114818	190549
4324	114844	190522
4325	114875	190504
4326	114899	190472
4327	114925	190445
4328	114956	190426
4329	114979	190393
4330	115008	190371
4331	115035	190345
4332	115061	190317
4333	115097	190307
4334	115124	190280
4335	115159	190267
4336	115186	190241
4337	115211	190212
4338	115239	190189
4339	115265	190161
4340	115292	190136
4341	115336	190137
4342	115393	190160
4343	115419	190133
4344	115444	190104
4345	115468	190074
4346	115492	190043
4347	115517	190014
4348	115544	189987
4349	115570	189960
4350	115594	189930
4351	115619	189901
